number, v,,,,,,kaisou,,,,,, COMTYPE, center_of_mass, thP, thR, thY, leg[0],,, Leg[1],,, leg[2],,, leg[3],,, leg[4],,, leg[5],,, leg2[0],,, Leg2[1],,, leg2[2],,, leg2[3],,, leg2[4],,, leg2[5],,, global_center_of_mass,,, debug, kaisoubit,,,,,last_node_num,time
, leg0, leg1, leg2, leg3, leg4, leg5, leg0, leg1, leg2, leg3, leg4, leg5, , , , , , x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z,
1
23,0,1,0,1,0,1,4,4,4,4,4,4,7,0,0,0,0,191.14,37.669,-20,171.939,102.622,-30,171.14,-142.331,-20,-128.061,-57.3783,-30,-188.86,137.669,-20,-208.061,22.6217,-30,191.14,37.669,-30,171.939,102.622,-30,171.14,-142.331,-30,-128.061,-57.3783,-30,-188.86,137.669,-30,-208.061,22.6217,-30,-11.9394,257.378,30,32,0100,0100,0100,0100,0100,0100,1,0.221,
24,0,1,0,1,0,1,5,4,6,4,4,4,7,0,0,0,0,191.14,37.669,-20,171.939,102.622,-30,171.14,-142.331,-20,-128.061,-57.3783,-30,-188.86,137.669,-20,-208.061,22.6217,-30,191.14,37.669,-30,171.939,102.622,-30,171.14,-142.331,-30,-128.061,-57.3783,-30,-188.86,137.669,-30,-208.061,22.6217,-30,-11.9394,257.378,30,43,0101,0100,0110,0100,0100,0100,343,0.265,
25,1,1,1,1,1,1,5,4,6,4,4,4,7,0,0,0,0,51.9394,122.622,-170,171.939,102.622,-30,191.939,-17.3783,-30,-128.061,-57.3783,-30,-188.061,122.622,-30,-208.061,22.6217,-30,191.14,37.669,-30,171.939,102.622,-30,171.14,-142.331,-30,-128.061,-57.3783,-30,-188.86,137.669,-30,-208.061,22.6217,-30,-11.9394,257.378,30,1724,0101,0100,0110,0100,0100,0100,7,0.217,
26,0,1,1,0,1,0,5,4,6,4,4,4,7,0,0,0,0,51.9394,122.622,-20,171.939,102.622,-30,191.939,-17.3783,-30,-128.061,-57.3783,-20,-188.061,122.622,-30,-208.061,22.6217,-20,191.14,37.669,-30,171.939,102.622,-30,171.14,-142.331,-30,-128.061,-57.3783,-30,-188.86,137.669,-30,-208.061,22.6217,-30,-11.9394,257.378,30,26,0101,0100,0110,0100,0100,0100,5,0.228,
27,0,1,1,0,1,0,4,4,4,4,4,4,7,0,0,0,0,51.9394,122.622,-20,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-20,-181.941,21.7486,-30,-208.061,22.6217,-20,51.9394,122.622,-30,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-30,-181.941,21.7486,-30,-208.061,22.6217,-30,-18.0589,358.251,30,32,0100,0100,0100,0100,0100,0100,2,0.217,
28,0,1,1,0,1,0,1,4,4,6,4,1,7,0,0,0,0,51.9394,122.622,-20,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-20,-181.941,21.7486,-30,-208.061,22.6217,-20,51.9394,122.622,-30,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-30,-181.941,21.7486,-30,-208.061,22.6217,-30,-18.0589,358.251,30,43,0001,0100,0100,0110,0100,0001,343,0.238,
29,0,1,1,1,1,0,1,4,4,6,4,1,7,0,0,0,0,51.9394,122.622,-20,178.059,1.74863,-30,198.059,-118.251,-30,-161.941,-18.2514,-30,-181.941,21.7486,-30,-208.061,22.6217,-20,51.9394,122.622,-30,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-30,-181.941,21.7486,-30,-208.061,22.6217,-30,-18.0589,358.251,30,2924,0001,0100,0100,0110,0100,0001,3,0.2,
30,0,1,0,1,1,0,1,4,4,6,4,1,7,0,0,0,0,51.9394,122.622,-20,178.059,1.74863,-30,198.059,-118.251,-20,-161.941,-18.2514,-30,-181.941,21.7486,-30,-208.061,22.6217,-20,51.9394,122.622,-30,178.059,1.74863,-30,198.059,-118.251,-30,-128.061,-57.3783,-30,-181.941,21.7486,-30,-208.061,22.6217,-30,-18.0589,358.251,30,2326,0001,0100,0100,0110,0100,0001,5,0.204,
31,0,1,0,1,1,0,4,4,4,4,4,4,2,0,0,0,0,51.9394,122.622,-20,154.622,3.74302,-30,198.059,-118.251,-20,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-20,51.9394,122.622,-30,154.622,3.74302,-30,198.059,-118.251,-30,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-30,5.3777,356.257,30,32,0100,0100,0100,0100,0100,0100,1,0.217,
32,0,1,0,1,1,0,1,4,2,4,4,5,2,0,0,0,0,51.9394,122.622,-20,154.622,3.74302,-30,198.059,-118.251,-20,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-20,51.9394,122.622,-30,154.622,3.74302,-30,198.059,-118.251,-30,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-30,5.3777,356.257,30,43,0001,0100,0010,0100,0100,0101,343,0.241,
33,1,1,1,1,1,0,1,4,2,4,4,5,2,0,0,0,0,74.6223,103.743,-170,154.622,3.74302,-30,94.6223,-116.257,-30,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-20,51.9394,122.622,-30,154.622,3.74302,-30,198.059,-118.251,-30,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-30,5.3777,356.257,30,3524,0001,0100,0010,0100,0100,0101,3,0.206,
